0,5
3,3
3,3
3,3
3,3
0,5
0,5
0,5
3,3
0,5
3,3
0,5
0,5
0,5
3,3
0,5
3,3
3,3
0,5
1,1
5,0
3,3
3,3
3,3
3,3
3,3
3,3
0,5
0,5
3,3
1,1
0,5
3,3
3,3
0,5
0,5
1,1
1,1
3,3
0,5
1,1
1,1
5,0
3,3
0,5
3,3
0,5
3,3
3,3
0,5
0,5
3,3
