0,5
5,0
0,5
3,3
3,3
0,5
0,5
3,3
0,5
0,5
3,3
0,5
3,3
3,3
0,5
3,3
3,3
0,5
3,3
3,3
3,3
0,5
3,3
0,5
3,3
0,5
3,3
1,1
3,3
0,5
0,5
3,3
0,5
3,3
0,5
0,5
3,3
3,3
0,5
0,5
0,5
0,5
3,3
3,3
1,1
3,3
3,3
0,5
3,3
0,5
